run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms,transfer_mode,raw_transfer_ms,transfer_setup_removed_ms,raw_downtime_ms,checkpoint_plot_ms,checkpoint_plot_us,archive_kib
15-05-2026-host-cold-0027,WASM,Wasm,no,1,124.0,123063.0,2015,19925.0,1966,21892.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:58:34.945365,5_TEE_Best,0,1,43622,0,0,653.0,15980.0,9352.0,9649.0,267.0,306.0,host,35252,15980.0,37219,0.124,124.0,1.9677734375
15-05-2026-host-cold-0028,WASM,Wasm,no,1,151.0,150548.0,2014,20601.0,2029,22631.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:59:22.241688,5_TEE_Best,0,1,41638,0,0,658.0,13781.0,8695.0,10655.0,591.0,302.0,host,33724,13781.0,35754,0.151,151.0,1.966796875
15-05-2026-host-cold-0029,WASM,Wasm,no,1,122.0,121890.0,2017,23478.0,2284,25763.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T03:00:17.655127,5_TEE_Best,0,1,49794,0,0,510.0,18597.0,10243.0,12437.0,285.0,280.0,host,41565,18597.0,43850,0.122,122.0,1.9697265625
15-05-2026-direct-cold-0020,WASM,Wasm,no,1,122.0,121806.0,2018,12489.0,1890,14380.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:00:54.414939,5_TEE_Best,0,1,30929,0,0,550.0,11172.0,11937.0,0.0,0.0,276.0,direct,23111,11172.0,25002,0.122,122.0,1.970703125
15-05-2026-direct-cold-0021,WASM,Wasm,no,1,123.0,122342.0,2017,14184.0,1964,16149.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:01:31.080243,5_TEE_Best,0,1,31007,0,0,594.0,9491.0,13588.0,0.0,0.0,288.0,direct,23081,9491.0,25046,0.123,123.0,1.9697265625
15-05-2026-direct-cold-0022,WASM,Wasm,no,1,182.0,181688.0,2016,12853.0,2038,14892.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:02:04.263524,5_TEE_Best,0,1,27457,0,0,659.0,6776.0,12193.0,0.0,0.0,312.0,direct,18970,6776.0,21009,0.182,182.0,1.96875
15-05-2026-direct-cold-0023,WASM,Wasm,no,1,125.0,124932.0,2016,15181.0,1925,17107.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:02:41.013569,5_TEE_Best,0,1,31053,0,0,549.0,8147.0,14630.0,0.0,0.0,290.0,direct,22779,8147.0,24705,0.125,125.0,1.96875
15-05-2026-direct-cold-0024,WASM,Wasm,no,1,224.0,223457.0,2018,9419.0,1987,11407.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:03:11.588265,5_TEE_Best,0,1,24830,0,0,807.0,7942.0,8610.0,0.0,0.0,296.0,direct,16554,7942.0,18542,0.224,224.0,1.970703125
15-05-2026-direct-cold-0025,WASM,Wasm,no,1,123.0,122480.0,2018,11633.0,2030,13664.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:03:45.048781,5_TEE_Best,0,1,27886,0,0,585.0,8560.0,11046.0,0.0,0.0,286.0,direct,19608,8560.0,21639,0.123,123.0,1.970703125
15-05-2026-direct-cold-0026,WASM,Wasm,no,1,180.0,179736.0,2018,9213.0,1902,11116.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:04:16.271398,5_TEE_Best,0,1,25493,0,0,605.0,8814.0,8606.0,0.0,0.0,295.0,direct,17422,8814.0,19325,0.18,180.0,1.970703125
15-05-2026-direct-cold-0027,WASM,Wasm,no,1,139.0,138058.0,2018,15102.0,2004,17107.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:04:54.492181,5_TEE_Best,0,1,32700,0,0,572.0,10026.0,14529.0,0.0,0.0,285.0,direct,24556,10026.0,26561,0.139,139.0,1.970703125
15-05-2026-direct-cold-0028,WASM,Wasm,no,1,127.0,126995.0,2018,15947.0,1928,17876.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:05:30.767858,5_TEE_Best,0,1,30722,0,0,553.0,7511.0,15393.0,0.0,0.0,283.0,direct,22905,7511.0,24834,0.127,127.0,1.970703125
15-05-2026-direct-cold-0029,WASM,Wasm,no,1,142.0,141905.0,2017,12099.0,1968,14068.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T03:06:02.806435,5_TEE_Best,0,1,26443,0,0,583.0,6776.0,11514.0,0.0,0.0,281.0,direct,18292,6776.0,20261,0.142,142.0,1.9697265625
15-05-2026-host-cold-0030,WASM,Wasm,no,1,170.0,169553.0,2016,21434.0,2012,23447.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T03:08:30.589958,5_TEE_Best,0,1,44594,0,0,598.0,15954.0,11190.0,9343.0,299.0,292.0,host,36790,15954.0,38803,0.17,170.0,1.96875
15-05-2026-host-cold-0031,WASM,Wasm,no,1,160.0,159955.0,2016,19931.0,1960,21892.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T03:09:22.005845,5_TEE_Best,0,1,45638,0,0,582.0,18351.0,9603.0,9281.0,462.0,295.0,host,37700,18351.0,39661,0.16,160.0,1.96875
